gid,role,role_score,cluster_id,priority_score,evidence
100000008346837100,consolidator,0.957842,13,0.937038,Признаки консолидации. Вход 9: 254359.00 KZT; выход 25: 1258643.00 KZT; seed-путей 6.
100000003321423100,terminal,0.650000,12,0.454236,Наблюдаемый конец маршрута. Вход 1: 100000.00 KZT; выход 0: 0.00 KZT; seed-путей 4.
100000008332511100,terminal,0.450000,7,0.454236,Наблюдаемый конец маршрута. Вход 1: 100000.00 KZT; выход 0: 0.00 KZT; seed-путей 4.
100000008472324100,terminal,0.450000,6,0.454075,Наблюдаемый конец маршрута. Вход 1: 205200.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000005498992100,distributor,0.650000,9,0.453767,Признаки распределения. Вход 0: 0.00 KZT; выход 16: 2262868.00 KZT; seed-путей 0.
100000002755292100,terminal,0.450000,6,0.453671,Наблюдаемый конец маршрута. Вход 1: 203400.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000004664905100,terminal,0.650000,5,0.453413,Наблюдаемый конец маршрута. Вход 2: 329020.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000001184915100,terminal,0.650000,16,0.453267,Наблюдаемый конец маршрута. Вход 1: 201000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000003286537100,terminal,0.650000,9,0.453036,Наблюдаемый конец маршрута. Вход 2: 153000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000006567935100,terminal,0.450000,30,0.452998,Наблюдаемый конец маршрута. Вход 1: 200000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000000629812100,terminal,0.650000,54,0.452744,Наблюдаемый конец маршрута. Вход 2: 22000.00 KZT; выход 0: 0.00 KZT; seed-путей 6.
100000002445750100,peripheral,0.200000,1,0.452488,Нет специфической роли. Вход 1: 70000.00 KZT; выход 1: 10000.00 KZT; seed-путей 2.
100000006240939100,distributor,0.487752,27,0.451889,Признаки распределения. Вход 1: 160000.00 KZT; выход 5: 778015.00 KZT; seed-путей 1.
100000005075949100,peripheral,0.200000,45,0.451867,Нет специфической роли. Вход 1: 2226000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000006446271100,terminal,0.650000,3,0.451582,Наблюдаемый конец маршрута. Вход 2: 80000.00 KZT; выход 0: 0.00 KZT; seed-путей 4.
100000003977183100,peripheral,0.200000,7,0.451502,Нет специфической роли. Вход 2: 123800.00 KZT; выход 4: 766000.00 KZT; seed-путей 1.
100000005820746100,peripheral,0.200000,23,0.451194,Нет специфической роли. Вход 1: 1989000.00 KZT; выход 1: 60000.00 KZT; seed-путей 1.
100000008568512100,terminal,0.450000,6,0.451114,Наблюдаемый конец маршрута. Вход 1: 199640.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000001677929100,consolidator,0.442821,7,0.450914,Признаки консолидации. Вход 3: 126777.00 KZT; выход 2: 286098.00 KZT; seed-путей 1.
100000008736940100,consolidator,0.496538,41,0.450839,Признаки консолидации. Вход 3: 451090.00 KZT; выход 3: 182100.00 KZT; seed-путей 1.
100000001373265100,peripheral,0.200000,4,0.450443,Нет специфической роли. Вход 1: 142482.00 KZT; выход 1: 5000.00 KZT; seed-путей 1.
100000003152964100,peripheral,0.200000,4,0.450308,Нет специфической роли. Вход 1: 141847.00 KZT; выход 1: 5500.00 KZT; seed-путей 1.
100000002531406100,transit,0.740254,4,0.450243,Признаки транзита. Вход 1: 520000.00 KZT; выход 1: 500000.00 KZT; seed-путей 1.
100000008732488100,peripheral,0.200000,4,0.450039,Нет специфической роли. Вход 1: 137000.00 KZT; выход 1: 10000.00 KZT; seed-путей 1.
100000008468762100,terminal,0.650000,18,0.449370,Наблюдаемый конец маршрута. Вход 2: 170000.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000008571443100,terminal,0.650000,13,0.449229,Наблюдаемый конец маршрута. Вход 2: 65000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000007982728100,distributor,0.611182,7,0.449153,Признаки распределения. Вход 0: 0.00 KZT; выход 8: 1804384.00 KZT; seed-путей 0.
100000002774456100,terminal,0.450000,12,0.449149,Наблюдаемый конец маршрута. Вход 1: 50363.00 KZT; выход 0: 0.00 KZT; seed-путей 5.
100000008517061100,peripheral,0.200000,15,0.448906,Нет специфической роли. Вход 1: 1844000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000003031633100,terminal,0.650000,9,0.448530,Наблюдаемый конец маршрута. Вход 1: 414000.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000000806727100,peripheral,0.200000,4,0.448476,Нет специфической роли. Вход 1: 45000.00 KZT; выход 1: 5000.00 KZT; seed-путей 8.
100000001232297100,peripheral,0.200000,13,0.448476,Нет специфической роли. Вход 1: 5000.00 KZT; выход 2: 45000.00 KZT; seed-путей 5.
100000003044431100,terminal,0.650000,3,0.448393,Наблюдаемый конец маршрута. Вход 2: 60000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000008238112100,terminal,0.450000,6,0.448287,Наблюдаемый конец маршрута. Вход 1: 190000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000008168850100,peripheral,0.200000,6,0.447480,Нет специфической роли. Вход 1: 187910.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000008551752100,peripheral,0.200000,39,0.447453,Нет специфической роли. Вход 1: 406000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000001131403100,peripheral,0.200000,56,0.446349,Нет специфической роли. Вход 1: 1570000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000001166289100,peripheral,0.200000,2,0.446253,Нет специфической роли. Вход 2: 721039.00 KZT; выход 1: 25000.00 KZT; seed-путей 1.
100000004358004100,distributor,0.650000,3,0.446216,Признаки распределения. Вход 0: 0.00 KZT; выход 11: 980850.00 KZT; seed-путей 0.
100000002527114100,distributor,0.650000,2,0.445612,Признаки распределения. Вход 3: 129000.00 KZT; выход 111: 3289249.00 KZT; seed-путей 0.
100000004235471100,peripheral,0.200000,6,0.445596,Нет специфической роли. Вход 1: 180000.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000008221543100,terminal,0.650000,17,0.445554,Наблюдаемый конец маршрута. Вход 2: 542000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005664922100,peripheral,0.200000,23,0.445286,Нет специфической роли. Вход 2: 22000.00 KZT; выход 3: 537000.00 KZT; seed-путей 1.
100000004931931100,peripheral,0.200000,1,0.445086,Нет специфической роли. Вход 1: 23938.00 KZT; выход 1: 45000.00 KZT; seed-путей 2.
100000008680731100,distributor,0.650000,11,0.445060,Признаки распределения. Вход 0: 0.00 KZT; выход 27: 1464354.00 KZT; seed-путей 0.
100000007322059100,peripheral,0.200000,32,0.444706,Нет специфической роли. Вход 2: 29000.00 KZT; выход 1: 22500.00 KZT; seed-путей 1.
100000001138283100,peripheral,0.200000,4,0.444521,Нет специфической роли. Вход 1: 81805.00 KZT; выход 2: 50000.00 KZT; seed-путей 1.
100000007939160100,peripheral,0.200000,42,0.444052,Нет специфической роли. Вход 1: 795000.00 KZT; выход 2: 14300.00 KZT; seed-путей 1.
100000001872484100,peripheral,0.200000,55,0.443792,Нет специфической роли. Вход 1: 871400.00 KZT; выход 3: 514580.00 KZT; seed-путей 1.
100000002943472100,terminal,0.450000,10,0.443577,Наблюдаемый конец маршрута. Вход 1: 170000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000008193577100,distributor,0.462392,41,0.443426,Признаки распределения. Вход 2: 154300.00 KZT; выход 5: 480180.00 KZT; seed-путей 1.
100000004278574100,peripheral,0.200000,6,0.443229,Нет специфической роли. Вход 1: 25000.00 KZT; выход 1: 12500.00 KZT; seed-путей 3.
100000005942793100,terminal,0.650000,1,0.443079,Наблюдаемый конец маршрута. Вход 4: 55000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000005182219100,terminal,0.650000,6,0.442865,Наблюдаемый конец маршрута. Вход 2: 55000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000006165886100,peripheral,0.200000,1,0.442511,Нет специфической роли. Вход 2: 184481.00 KZT; выход 1: 75000.00 KZT; seed-путей 2.
100000004134060100,terminal,0.450000,18,0.442392,Наблюдаемый конец маршрута. Вход 1: 88179.00 KZT; выход 0: 0.00 KZT; seed-путей 4.
100000004993576100,terminal,0.450000,16,0.441962,Наблюдаемый конец маршрута. Вход 1: 167000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000002581346100,terminal,0.450000,6,0.441558,Наблюдаемый конец маршрута. Вход 1: 166400.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000002884708100,peripheral,0.200000,10,0.440966,Нет специфической роли. Вход 1: 1171644.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000001227106100,terminal,0.450000,6,0.440616,Наблюдаемый конец маршрута. Вход 1: 164765.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000004035925100,peripheral,0.200000,63,0.440024,Нет специфической роли. Вход 1: 1111588.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000005767403100,peripheral,0.200000,33,0.439889,Нет специфической роли. Вход 1: 1100000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000002872399100,terminal,0.650000,7,0.439754,Наблюдаемый конец маршрута. Вход 1: 1090000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005041905100,peripheral,0.200000,2,0.439620,Нет специфической роли. Вход 1: 5000.00 KZT; выход 1: 1080351.00 KZT; seed-путей 1.
100000005844459100,terminal,0.650000,1,0.439416,Наблюдаемый конец маршрута. Вход 2: 243400.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000004356593100,peripheral,0.200000,3,0.439299,Нет специфической роли. Вход 1: 50000.00 KZT; выход 1: 10000.00 KZT; seed-путей 2.
100000002521039100,terminal,0.450000,1,0.439243,Наблюдаемый конец маршрута. Вход 1: 349370.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000003484058100,peripheral,0.200000,15,0.439137,Нет специфической роли. Вход 1: 110000.00 KZT; выход 1: 6000.00 KZT; seed-путей 1.
100000002842321100,terminal,0.450000,6,0.439135,Наблюдаемый конец маршрута. Вход 1: 160000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000002529880100,terminal,0.650000,10,0.439120,Наблюдаемый конец маршрута. Вход 2: 147000.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000002671326100,peripheral,0.200000,10,0.439081,Нет специфической роли. Вход 1: 1050000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000002826669100,terminal,0.650000,1,0.438731,Наблюдаемый конец маршрута. Вход 1: 159900.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000001285440100,terminal,0.650000,18,0.438469,Наблюдаемый конец маршрута. Вход 2: 243000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008221765100,peripheral,0.200000,6,0.438059,Нет специфической роли. Вход 1: 156354.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000008751429100,consolidator,0.491098,41,0.438053,Признаки консолидации. Вход 3: 386200.00 KZT; выход 1: 72600.00 KZT; seed-путей 1.
100000003988112100,peripheral,0.200000,20,0.437924,Нет специфической роли. Вход 1: 92000.00 KZT; выход 1: 64000.00 KZT; seed-путей 3.
100000005042822100,peripheral,0.200000,31,0.437736,Нет специфической роли. Вход 1: 1000000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000008728457100,terminal,0.450000,12,0.437574,Наблюдаемый конец маршрута. Вход 1: 45000.00 KZT; выход 0: 0.00 KZT; seed-путей 5.
100000004676985100,transit,0.266882,1,0.437145,Признаки транзита. Вход 1: 32260.00 KZT; выход 1: 27102.00 KZT; seed-путей 2.
